time,v_cap
0.02079999999999993,4.99999993220358
0.02089999999999993,4.999999932229628
0.02099999999999993,4.999999932234196
0.021099999999999928,4.999999932208245
0.021199999999999927,4.999999932146452
0.021299999999999927,4.999999932046839
0.021399999999999926,4.9999999319102475
0.021499999999999925,4.999999931739745
0.021599999999999925,4.999999931539991
0.021699999999999924,4.999999931316633
0.021799999999999924,4.999999931075744
0.021899999999999923,4.999999930823358
0.021999999999999922,4.999999930565076
0.022099999999999922,4.999999930305803
0.02219999999999992,4.999999930049553
0.02229999999999992,4.99999992979937
0.02239999999999992,4.999999929557317
0.02249999999999992,4.9999999293245345
0.02259999999999992,4.999999929101342
0.022699999999999918,4.99999992888738
0.022799999999999918,4.9999999286817625
0.022899999999999917,4.999999928483237
0.022999999999999916,4.999999928290336
0.023099999999999916,4.999999928101513
0.023199999999999915,4.999999927915257
0.023299999999999915,4.999999927730186
0.023399999999999914,4.9999999275451055
0.023499999999999913,4.999999927359057
0.023599999999999913,4.999999927171326
0.023699999999999912,4.999999926981447
0.02379999999999991,4.999999926789182
0.02389999999999991,4.999999926594496
0.02399999999999991,4.999999926397513
0.02409999999999991,4.999999926198485
0.02419999999999991,4.999999925997743
0.02429999999999991,4.9999999257956675
0.024399999999999908,4.9999999255926495
0.024499999999999907,4.999999925389067
0.024599999999999907,4.99999992518526
0.024699999999999906,4.999999924981518
0.024799999999999905,4.999999924778069
0.024899999999999905,4.999999924575079
0.024999999999999904,4.999999924372651
0.025099999999999904,4.999999924170835
0.025199999999999903,4.999999923969629
0.025299999999999902,4.999999923768992
0.025399999999999902,4.999999923568854
0.0254999999999999,4.999999923369129
0.0255999999999999,4.999999923169718
0.0256999999999999,4.999999922970523
0.0257999999999999,4.999999922771449
0.0258999999999999,4.999999922572416
0.025999999999999898,4.99999992237335
0.026099999999999898,4.999999922174199
0.026199999999999897,4.999999921974925
0.026299999999999896,4.999999921775504
0.026399999999999896,4.999999921575927
0.026499999999999895,4.999999921376197
0.026599999999999895,4.999999921176327
0.026699999999999894,4.999999920976335
0.026799999999999893,4.9999999207762444
0.026899999999999893,4.99999992057608
0.026999999999999892,4.999999920375867
0.02709999999999989,4.999999920175628
0.02719999999999989,4.999999919975384
0.02729999999999989,4.99999991977515
0.02739999999999989,4.9999999195749405
0.02749999999999989,4.999999919374763
0.02759999999999989,4.999999919174623
0.027699999999999888,4.999999918974523
0.027799999999999887,4.999999918774463
0.027899999999999887,4.999999918574437
0.027999999999999886,4.999999918374441
0.028099999999999885,4.99999991817447
0.028199999999999885,4.999999917974515
0.028299999999999884,4.999999917774571
0.028399999999999884,4.999999917574631
0.028499999999999883,4.999999917374692
0.028599999999999882,4.999999917174749
0.028699999999999882,4.9999999169748
0.02879999999999988,4.999999916774842
0.02889999999999988,4.9999999165748745
0.02899999999999988,4.999999916374897
0.02909999999999988,4.999999916174909
0.02919999999999988,4.999999915974913
0.029299999999999878,4.99999991577491
0.029399999999999878,4.999999915574901
0.029499999999999877,4.999999915374888
0.029599999999999876,4.999999915174872
0.029699999999999876,4.999999914974856
0.029799999999999875,4.999999914774841
0.029899999999999875,4.999999914574826
0.029999999999999874,4.999999914374813
0.030099999999999873,4.999999914174802
0.030199999999999873,4.999999913974795
0.030299999999999872,4.99999991377479
0.03039999999999987,4.999999913574787
0.03049999999999987,4.999999913374786
0.03059999999999987,4.999999913174787
0.03069999999999987,4.99999991297479
0.03079999999999987,4.999999912774793
0.03089999999999987,4.999999912574797
0.030999999999999868,4.999999912374801
0.031099999999999867,4.999999912174805
0.031199999999999867,4.9999999119748075
0.03129999999999987,4.99999991177481
0.03139999999999987,4.999999911574812
0.031499999999999875,4.999999911374813
0.03159999999999988,4.999999911174813
0.03169999999999988,4.999999910974812
0.031799999999999884,4.999999910774811
0.03189999999999989,4.999999910574809
0.03199999999999989,4.999999910374807
0.03209999999999989,4.9999999101748065
0.032199999999999895,4.999999909974806
0.0322999999999999,4.999999909774805
0.0323999999999999,4.999999909574803
0.032499999999999904,4.999999909374802
0.03259999999999991,4.999999909174801
0.03269999999999991,4.9999999089748
0.03279999999999991,4.999999908774799
0.032899999999999915,4.999999908574798
0.03299999999999992,4.9999999083747975
0.03309999999999992,4.999999908174797
0.033199999999999924,4.9999999079747965
0.03329999999999993,4.9999999077747965
0.03339999999999993,4.9999999075747965
0.03349999999999993,4.999999907374796
0.033599999999999935,4.999999907174796
0.03369999999999994,4.999999906974796
0.03379999999999994,4.9999999067747956
0.033899999999999944,4.9999999065747955
0.03399999999999995,4.9999999063747955
0.03409999999999995,4.999999906174796
0.03419999999999995,4.999999905974796
0.034299999999999956,4.9999999057747955
0.03439999999999996,4.999999905574795
0.03449999999999996,4.999999905374793
0.034599999999999964,4.999999905174791
0.03469999999999997,4.99999990497479
0.03479999999999997,4.999999904774789
0.03489999999999997,4.999999904574789
0.034999999999999976,4.999999904374788
0.03509999999999998,4.999999904174788
0.03519999999999998,4.999999903974789
0.035299999999999984,4.99999990377479
0.03539999999999999,4.999999903574791
0.03549999999999999,4.999999903374792
0.03559999999999999,4.999999903174793
0.035699999999999996,4.999999902974793
0.0358,4.999999902774792
0.0359,4.999999902574791
0.036000000000000004,4.99999990237479
0.03610000000000001,4.999999902174788
0.03620000000000001,4.999999901974785
0.03630000000000001,4.999999901774784
0.036400000000000016,4.999999901574782
0.03650000000000002,4.999999901374781
0.03660000000000002,4.99999990117478
0.036700000000000024,4.99999990097478
0.03680000000000003,4.999999900774781
0.03690000000000003,4.999999900574781
0.03700000000000003,4.999999900374782
0.037100000000000036,4.999999900174783
0.03720000000000004,4.9999998999747834
0.03730000000000004,4.999999899774783
0.037400000000000044,4.999999899574783
0.03750000000000005,4.999999899374783
0.03760000000000005,4.999999899174783
0.03770000000000005,4.9999998989747825
0.037800000000000056,4.9999998987747825
0.03790000000000006,4.999999898574782
0.03800000000000006,4.999999898374782
0.038100000000000064,4.999999898174782
0.03820000000000007,4.999999897974782
0.03830000000000007,4.999999897774782
0.03840000000000007,4.999999897574782
0.038500000000000076,4.9999998973747815
0.03860000000000008,4.9999998971747805
0.03870000000000008,4.99999989697478
0.038800000000000084,4.999999896774779
0.03890000000000009,4.999999896574778
0.03900000000000009,4.999999896374777
0.03910000000000009,4.999999896174776
0.039200000000000096,4.999999895974775
0.0393000000000001,4.999999895774774
0.0394000000000001,4.999999895574773
0.039500000000000104,4.999999895374773
0.03960000000000011,4.999999895174773
0.03970000000000011,4.999999894974773
0.03980000000000011,4.999999894774773
0.039900000000000116,4.999999894574772
0.04000000000000012,4.999999894374771
0.04010000000000012,4.9999998941747705
0.040200000000000125,4.9999998939747705
0.04030000000000013,4.9999998937747705
0.04040000000000013,4.9999998935747705
0.04050000000000013,4.9999998933747705
0.040600000000000136,4.9999998931747704
0.04070000000000014,4.9999998929747695
0.04080000000000014,4.999999892774769
0.040900000000000145,4.999999892574768
0.04100000000000015,4.999999892374767
0.04110000000000015,4.999999892174766
0.04120000000000015,4.999999891974765
0.041300000000000156,4.999999891774764
0.04140000000000016,4.999999891574763
0.04150000000000016,4.999999891374762
0.041600000000000165,4.999999891174761
0.04170000000000017,4.9999998909747605
0.04180000000000017,4.99999989077476
0.04190000000000017,4.99999989057476
0.042000000000000176,4.99999989037476
0.04210000000000018,4.99999989017476
0.04220000000000018,4.999999889974761
0.042300000000000185,4.999999889774762
0.04240000000000019,4.999999889574762
0.04250000000000019,4.999999889374761
0.04260000000000019,4.99999988917476
0.042700000000000196,4.999999888974759
0.0428000000000002,4.999999888774759
0.0429000000000002,4.999999888574759
0.043000000000000205,4.999999888374759
0.04310000000000021,4.999999888174759
0.04320000000000021,4.999999887974759
0.04330000000000021,4.999999887774759
0.043400000000000216,4.99999988757476
0.04350000000000022,4.99999988737476
0.04360000000000022,4.99999988717476
0.043700000000000225,4.99999988697476
0.04380000000000023,4.999999886774759
0.04390000000000023,4.999999886574758
0.04400000000000023,4.9999998863747575
0.044100000000000236,4.999999886174756
0.04420000000000024,4.999999885974754
0.04430000000000024,4.999999885774752
0.044400000000000245,4.99999988557475
0.04450000000000025,4.999999885374749
0.04460000000000025,4.9999998851747485
0.04470000000000025,4.999999884974748
0.044800000000000256,4.9999998847747475
0.04490000000000026,4.9999998845747475
0.04500000000000026,4.999999884374748
0.045100000000000265,4.999999884174748
0.04520000000000027,4.999999883974748
0.04530000000000027,4.999999883774748
0.045400000000000273,4.9999998835747475
0.045500000000000276,4.9999998833747465
0.04560000000000028,4.9999998831747465
0.04570000000000028,4.9999998829747465
0.045800000000000285,4.9999998827747465
0.04590000000000029,4.9999998825747465
0.04600000000000029,4.9999998823747465
0.046100000000000294,4.9999998821747464
0.046200000000000296,4.9999998819747455
0.0463000000000003,4.9999998817747455
0.0464000000000003,4.999999881574746
0.046500000000000305,4.999999881374746
0.04660000000000031,4.9999998811747455
0.04670000000000031,4.999999880974745
0.046800000000000314,4.999999880774744
0.046900000000000316,4.999999880574743
0.04700000000000032,4.999999880374742
0.04710000000000032,4.999999880174742
0.047200000000000325,4.999999879974743
0.04730000000000033,4.999999879774744
0.04740000000000033,4.999999879574744
0.047500000000000334,4.9999998793747435
0.047600000000000336,4.9999998791747435
0.04770000000000034,4.9999998789747435
0.04780000000000034,4.999999878774743
0.047900000000000345,4.999999878574742
0.04800000000000035,4.999999878374741
0.04810000000000035,4.99999987817474
0.048200000000000354,4.999999877974739
0.04830000000000036,4.999999877774738
0.04840000000000036,4.999999877574737
0.04850000000000036,4.999999877374735
0.048600000000000365,4.9999998771747345
0.04870000000000037,4.999999876974734
0.04880000000000037,4.999999876774734
0.048900000000000374,4.9999998765747335
0.04900000000000038,4.999999876374734
0.04910000000000038,4.999999876174734
0.04920000000000038,4.9999998759747335
0.049300000000000385,4.999999875774733
0.04940000000000039,4.999999875574732
0.04950000000000039,4.999999875374732
0.049600000000000394,4.999999875174732
0.0497000000000004,4.999999874974731
0.0498000000000004,4.999999874774731
0.0499000000000004,4.99999987457473
